U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC
6510,115879,151,5118.48,5118.48,1,1
6511,115880,151,5119.04,5119.04,1,1
6512,115881,151,5136.6,5136.6,1,1
6513,115882,151,5161.84,5152.93,1,0.6
6514,115886,151,5478.6,5481.81,0,0.84
6515,115887,151,5526.8,5526.8,0,1
6516,115888,151,5560.68,5560.68,0,1
6517,115889,151,5615.24,5615.24,0,1
6518,115890,151,5717.4,5717.4,0,1
6519,115891,151,5820.04,5820.04,0,1
6520,115892,151,5921.8,5919.79,0,0.96
6521,115893,151,6052.28,6059.54,0,0.52
6522,115893,166,6052.28,6044.42,0,0.48
6523,115894,151,6231.92,6233.33,0,0.84
6524,115894,166,6231.92,6224.5,0,0.16
6525,115895,151,6131.08,6131.08,0,1
6526,115896,151,6115.24,6109.5,0,0.88
6527,115896,197,6115.24,6157.33,0,0.12
6528,115897,151,6111.2,6078.33,0,0.24
6529,115897,197,6111.2,6121.58,0,0.76
6530,115898,205,6063.8,6056.33,0,0.36
6531,115898,197,6063.8,6068,0,0.64
6532,115899,205,6045.88,6045.88,0,1
6533,115900,205,5978.72,5978.72,0,1
6534,115901,205,5824.04,5824.04,0,1
6535,115902,205,5738,5738,0,1
6536,115903,205,5685.56,5685.56,0,1
6537,115904,205,5649.8,5649.8,0,1
6538,115905,205,5601.72,5617.29,0,0.56
6539,115909,205,5417.76,5428.33,1,0.12
6540,115910,205,5397.44,5397.18,1,0.88
6541,115911,205,5380.08,5380.08,1,1
6542,115912,205,5379.56,5379.56,1,1
6543,115913,205,5375.64,5375.64,1,1
6544,115914,205,5367.96,5367.96,1,1
6545,115915,205,5388.2,5359.57,1,0.28
6546,115925,209,5565.24,5619,0,0.4
6547,115926,209,5641.8,5641.8,0,1
6548,115927,209,5679.28,5679.28,0,1
6549,115928,209,5811.6,5813.82,0,0.88
6550,115929,209,5927.36,5922.77,0,0.88
6551,115930,209,5933.44,5992,0,0.04
6552,115931,213,5800.96,5755.6,0,0.2
6553,115932,213,5717.96,5685.25,0,0.16
6554,116085,101,5585.8,5582,0,0.32
6555,116086,101,5560.08,5566.58,0,0.76
6556,116087,101,5524.92,5546.73,0,0.44
6557,116088,101,5479.76,5512.33,0,0.12
6558,116111,121,5650.24,5728.67,0,0.36
6559,116112,121,5715.56,5715.56,0,1
6560,116113,121,5627.68,5627.68,0,1
6561,116114,121,5597.6,5597.6,0,1
6562,116115,121,5574.08,5571.73,0,0.88
6563,116116,121,5556.12,5540.2,0,0.2
6564,116120,126,5279.12,5240.67,1,0.12
6565,116121,126,5231.28,5231,1,0.96
6566,116122,126,5230.28,5230.28,1,1
6567,116123,126,5247.92,5247.92,1,1
6568,116124,126,5370.6,5314,1,0.28
6569,116128,151,5781.44,5820,0,0.04
6570,116129,145,5701,5701.88,0,0.64
6571,116130,145,5646.12,5646.12,0,1
6572,116131,145,5606.24,5607.81,0,0.84
6573,116135,151,5355.64,5292,1,0.12
6574,116136,151,5277.4,5272.09,1,0.88
6575,116137,151,5247.64,5247.64,1,1
6576,116138,151,5236.52,5235.95,1,0.88
6577,116139,151,5255.6,5220,1,0.04
6578,116150,151,5140.2,5122,0,0.04
6579,116150,151,5140.2,5111,0,0.04
6580,116150,151,5140.2,5127.23,1,0.52
6581,116151,151,5140.92,5140.92,1,1
6582,116152,151,5140.92,5140.92,1,1
6583,116153,151,5157.24,5157.24,1,1
6584,116154,151,5200.04,5167.33,1,0.24
6585,116156,151,5393.64,5428.5,0,0.08
6586,116157,151,5427.84,5427.84,0,1
6587,116158,151,5433.04,5433.04,0,1
6588,116159,151,5421.64,5421.64,0,1
6589,116160,151,5435.16,5435.16,0,1
6590,116161,151,5503.92,5503.92,0,1
6591,116162,151,5595.16,5595.16,0,1
6592,116163,151,5778.32,5778.32,0,1
6593,116164,151,5922.48,5922.48,0,1
6594,116165,151,6028.16,6028.16,0,1
6595,116166,151,5937.28,5937.28,0,1
6596,116167,151,5971.52,5971.52,0,1
6597,116168,151,6032.6,6030.16,0,0.76
6598,116168,205,6032.6,6025.25,0,0.16
6599,116168,197,6032.6,6070.5,0,0.08
6600,116169,205,6017.52,6017.52,0,1
6601,116170,205,5962.84,5962.84,0,1
6602,116171,205,5831.28,5831.28,0,1
6603,116172,205,5742.28,5742.28,0,1
6604,116173,205,5708.72,5708.72,0,1
6605,116174,205,5678.88,5678.88,0,1
6606,116175,205,5626.04,5626.04,0,1
6607,116176,205,5569.56,5568.57,0,0.92
6608,116177,205,5517.92,5510.4,0,0.2
6609,116178,205,5495.76,5477.5,0,0.08
6610,116179,205,5457.2,5453.33,0,0.12
6611,116179,205,5457.2,5444.11,1,0.36
6612,116180,205,5429.36,5427.96,1,0.96
6613,116181,205,5409.2,5409.2,1,1
6614,116182,205,5397.88,5397.88,1,1
6615,116183,205,5386.12,5386.12,1,1
6616,116184,205,5378.96,5378.96,1,1
6617,116185,205,5382.2,5379.07,1,0.6
6618,116196,209,5556.64,5589.62,0,0.52
6619,116197,209,5620.76,5620.76,0,1
6620,116198,209,5672.96,5672.96,0,1
6621,116199,209,5770,5770,0,1
6622,116200,209,5909.68,5909.68,0,1
6623,116201,209,5988,6011.67,0,0.12
6624,116356,101,5615.08,5614.33,0,0.72
6625,116357,101,5598.52,5598.52,0,1
6626,116358,101,5573.72,5575,0,0.88
6627,116359,101,5589.24,5522,0,0.04
6628,116380,114,5553.72,5609.67,0,0.12
6629,116382,121,5704.68,5758.5,0,0.48
6630,116383,121,5752.48,5752.48,0,1
6631,116384,121,5676.28,5674.62,0,0.84
6632,116385,121,5644.16,5631.56,0,0.72
6633,116386,121,5674.52,5682.5,0,0.64
6634,116390,126,5343.28,5289.75,1,0.16
6635,116391,126,5258.44,5255.32,1,0.76
6636,116392,126,5257.08,5257.08,1,1
6637,116393,126,5246.44,5246.44,1,1
6638,116394,126,5286.36,5280.13,1,0.92
6639,116398,151,5868.56,5879.75,0,0.16
6640,116399,145,5770.8,5729,0,0.04
6641,116399,151,5770.8,5772.54,0,0.96
6642,116400,145,5687.92,5696.75,0,0.32
6643,116400,151,5687.92,5683.76,0,0.68
6644,116401,145,5662.4,5666.18,0,0.68
6645,116401,151,5662.4,5653.67,0,0.24
6646,116402,145,5648.92,5658.79,0,0.56
6647,116405,151,5368.24,5307.67,1,0.12
6648,116406,151,5290.92,5286.68,1,0.88
6649,116407,151,5282.6,5282.6,1,1
6650,116408,151,5267.8,5268.42,1,0.96
6651,116409,151,5265.48,5243.33,1,0.12
6652,116421,151,5236.44,5138,1,0.04
6653,116422,151,5150.56,5157,0,0.04
6654,116422,151,5150.56,5149.43,1,0.92
6655,116423,151,5161.56,5158.67,0,0.12
6656,116423,151,5161.56,5161.95,1,0.88
6657,116424,151,5162.28,5153.67,0,0.12
6658,116424,151,5162.28,5163.45,1,0.88
6659,116425,151,5179.84,5177.45,1,0.88
6660,116426,151,5260.44,5217.33,1,0.24
6661,116427,151,5344.2,5341.67,0,0.36
6662,116427,151,5344.2,5304,1,0.04
6663,116428,151,5339.84,5339.84,0,1
6664,116429,151,5309.48,5309.48,0,1
6665,116430,151,5336.44,5336.44,0,1
6666,116431,151,5377.6,5377.6,0,1
6667,116432,151,5405.64,5405.64,0,1
6668,116433,151,5440.92,5440.92,0,1
6669,116434,151,5549.52,5549.52,0,1
6670,116435,151,5705.68,5705.68,0,1
6671,116436,151,5820.6,5820.6,0,1
6672,116437,151,5844.64,5844.64,0,1
6673,116438,151,5895.76,5895.76,0,1
6674,116439,151,5926.08,5920.37,0,0.76
6675,116439,205,5926.08,5944.17,0,0.24
6676,116440,205,5938.88,5938.88,0,1
6677,116441,205,5894.24,5894.24,0,1
6678,116442,205,5803,5803,0,1
6679,116443,205,5752.72,5752.72,0,1
6680,116444,205,5716.56,5716.56,0,1
6681,116445,205,5640.52,5640.52,0,1
6682,116446,205,5549.28,5549.28,0,1
6683,116447,205,5509.64,5509.64,0,1
6684,116448,205,5490.52,5490.52,0,1
6685,116449,205,5461.04,5462.22,0,0.92
6686,116449,205,5461.04,5447.5,1,0.08
6687,116450,205,5439.4,5449.5,0,0.08
6688,116450,205,5439.4,5438.52,1,0.92
6689,116451,205,5425.4,5425.4,1,1
6690,116452,205,5410.48,5410.48,1,1
6691,116453,205,5407.76,5407.76,1,1
6692,116454,205,5398.84,5398.84,1,1
6693,116455,205,5391.36,5391.21,1,0.96
6694,116456,205,5417.48,5384,1,0.04
6695,116467,209,5584.48,5580.67,0,0.12
6696,116468,209,5625.76,5618.29,0,0.56
6697,116469,209,5686.96,5681.11,0,0.72
6698,116470,209,5762.44,5760.83,0,0.92
6699,116471,209,5905.28,5882.22,0,0.36
6700,116626,101,5709.2,5697.5,0,0.08
6701,116627,101,5649.76,5649.14,0,0.84
6702,116628,101,5630.28,5630.28,0,1
6703,116629,101,5636.6,5634.52,0,0.84
6704,116630,101,5737.96,5730,0,0.32
6705,116651,114,5671.08,5681.79,0,0.56
6706,116652,126,5774.96,5992,0,0.04
6707,116652,114,5774.96,5764.5,0,0.08
6708,116653,126,5823.2,5820.88,0,0.32
6709,116653,121,5823.2,5818.57,0,0.28
6710,116654,126,5781.56,5761.27,0,0.6
6711,116654,121,5781.56,5817.67,0,0.12
6712,116655,126,5734.04,5736.57,0,0.56
6713,116655,121,5734.04,5741,0,0.04
6714,116656,126,5726.4,5726.22,0,0.72
6715,116657,126,5669.56,5662.24,0,0.84
6716,116657,121,5669.56,5708,0,0.16
6717,116658,126,5547.6,5554.53,0,0.68
6718,116659,126,5443.52,5421,0,0.08
6719,116659,126,5443.52,5401.2,1,0.2
6720,116660,126,5385.64,5374.79,1,0.76
6721,116661,126,5297.72,5297.72,1,1
6722,116662,126,5276.56,5276.56,1,1
6723,116663,126,5276.6,5276.6,1,1
6724,116664,126,5269,5269,1,1
6725,116665,126,5323.68,5293.64,1,0.56
6726,116668,141,5750.08,5702,0,0.24
6727,116669,141,5811.8,5728.2,0,0.2
6728,116669,151,5811.8,5819.5,0,0.24
6729,116670,151,5724.52,5724.52,0,1
6730,116671,151,5631.64,5631.64,0,1
6731,116672,151,5600.16,5599.33,0,0.96
6732,116673,151,5540.24,5515.31,0,0.52
6733,116675,151,5403.48,5342,1,0.04
6734,116676,151,5317.28,5310.79,1,0.76
6735,116677,151,5306.76,5306.76,1,1
6736,116678,151,5298.64,5298.64,1,1
6737,116679,151,5284.32,5282.4,1,0.4
6738,116693,151,5184.16,5182,0,0.04
6739,116693,151,5184.16,5172.94,1,0.64
6740,116694,151,5180.84,5170,0,0.08
6741,116694,151,5180.84,5181.78,1,0.92
6742,116695,151,5169.72,5165.5,0,0.56
6743,116695,151,5169.72,5175.09,1,0.44
6744,116696,151,5183.76,5183.76,1,1
6745,116697,151,5199.96,5199.96,1,1
6746,116698,151,5232.88,5267.2,0,0.2
6747,116698,151,5232.88,5224.3,1,0.8
6748,116699,151,5265.12,5266.46,0,0.96
6749,116699,151,5265.12,5233,1,0.04
6750,116700,151,5291.6,5291.6,0,1
6751,116701,151,5330.24,5330.24,0,1
6752,116702,151,5366.64,5366.64,0,1
6753,116703,151,5399.88,5399.46,0,0.96
6754,116703,151,5399.88,5410,1,0.04
6755,116704,151,5444.32,5444.32,0,1
6756,116705,151,5474.04,5474.04,0,1
6757,116706,151,5537.68,5537.68,0,1
6758,116707,151,5666.52,5666.52,0,1
6759,116708,151,5777.6,5777.6,0,1
6760,116709,151,5823.44,5823.44,0,1
6761,116710,151,5842.08,5842.08,0,1
6762,116711,151,5865.08,5852.5,0,0.08
6763,116711,205,5865.08,5866.17,0,0.92
6764,116712,205,5848.84,5848.84,0,1
6765,116713,205,5822.84,5822.84,0,1
6766,116714,205,5798.24,5798.24,0,1
6767,116715,205,5718.88,5722.68,0,0.88
6768,116716,205,5573.68,5569.9,0,0.84
6769,116717,205,5531.24,5531.24,0,1
6770,116718,205,5500.12,5500.12,0,1
6771,116719,205,5473.72,5474.88,0,0.96
6772,116719,205,5473.72,5446,1,0.04
6773,116720,205,5454.36,5463.5,0,0.24
6774,116720,205,5454.36,5451.47,1,0.76
6775,116721,205,5441.36,5441.36,1,1
6776,116722,205,5429.88,5429.88,1,1
6777,116723,205,5421.16,5421.16,1,1
6778,116724,205,5415.16,5415.16,1,1
6779,116725,205,5410.12,5410.12,1,1
6780,116726,205,5403.56,5402.8,1,0.6
6781,116730,206,5768.2,5764.25,0,0.16
6782,116731,206,5765.24,5769,0,0.36
6783,116897,101,5743.68,5728.88,0,0.68
6784,116898,101,5697.4,5697.4,0,1
6785,116899,101,5660.56,5660.09,0,0.92
6786,116900,101,5679.48,5670.61,0,0.72
6787,116901,101,5737.72,5730.89,0,0.36
6788,116918,111,5441.96,5450.67,0,0.48
6789,116919,111,5524.88,5551.38,0,0.64
6790,116920,113,5690.12,5744,0,0.52
6791,116921,113,5754.12,5797.89,0,0.36
6792,116921,114,5754.12,5738.75,0,0.16
6793,116922,126,5754.28,5772.33,0,0.48
6794,116922,114,5754.28,5737.91,0,0.44
6795,116923,126,5852.84,5851.11,0,0.76
6796,116923,114,5852.84,5783,0,0.04
6797,116924,126,5778.04,5778.04,0,1
6798,116925,126,5697.36,5697.36,0,1
6799,116926,126,5648.16,5648.16,0,1
6800,116927,126,5606.32,5606.32,0,1
6801,116928,126,5506.96,5506.96,0,1
6802,116929,126,5454.76,5454.76,0,1
6803,116930,126,5418.48,5428.25,0,0.48
6804,116930,126,5418.48,5409.46,1,0.52
6805,116931,126,5356.48,5356.48,1,1
6806,116932,126,5301.8,5301.8,1,1
6807,116933,126,5307.32,5307.32,1,1
6808,116934,126,5299.52,5299.52,1,1
6809,116935,126,5288.36,5288.36,1,1
6810,116936,126,5329.64,5284,1,0.2
6811,116939,141,5650.52,5649,0,0.96
6812,116940,141,5705.32,5691.27,0,0.44
6813,116941,151,5677.56,5652.78,0,0.36
6814,116942,151,5594.12,5594.12,0,1
6815,116943,151,5550.96,5550.96,0,1
6816,116944,151,5479.48,5479.48,0,1
6817,116945,151,5389,5386.59,0,0.68
6818,116946,151,5343.08,5349,0,0.16
6819,116946,151,5343.08,5335.56,1,0.64
6820,116947,151,5336.4,5336.4,1,1
6821,116948,151,5324,5324,1,1
6822,116949,151,5316.48,5316.76,1,0.84
6823,116952,151,5644,5695,0,0.28
6824,116953,151,5667.72,5718.5,0,0.08
6825,116957,151,5681.52,5657,0,0.04
6826,116958,151,5587.8,5551.64,0,0.44
6827,116959,151,5497,5508.67,0,0.12
6828,116964,151,5203.52,5194.65,1,0.68
6829,116965,151,5194,5183.5,0,0.08
6830,116965,151,5194,5194.91,1,0.92
6831,116966,151,5183.08,5180.87,0,0.6
6832,116966,151,5183.08,5186.4,1,0.4
6833,116967,151,5188.68,5188.68,1,1
6834,116968,151,5207,5207,1,1
6835,116969,151,5226.16,5226.16,1,1
6836,116970,151,5246.56,5249.7,0,0.4
6837,116970,151,5246.56,5244.47,1,0.6
6838,116971,151,5267.52,5268.73,0,0.6
6839,116971,151,5267.52,5265.7,1,0.4
6840,116972,151,5298.76,5293.75,0,0.48
6841,116972,151,5298.76,5303.38,1,0.52
6842,116973,151,5343.76,5340.5,0,0.24
6843,116973,151,5343.76,5344.79,1,0.76
6844,116974,151,5392.08,5423.5,0,0.08
6845,116974,151,5392.08,5389.35,1,0.92
6846,116975,151,5457.92,5457.92,0,1
6847,116976,151,5475.04,5475.04,0,1
6848,116977,151,5507.12,5507.12,0,1
6849,116978,151,5629.52,5629.52,0,1
6850,116979,151,5733.8,5733.8,0,1
6851,116980,151,5772.16,5772.16,0,1
6852,116981,151,5837.12,5837.12,0,1
6853,116982,151,5844.32,5838.4,0,0.4
6854,116982,205,5844.32,5847.38,0,0.32
6855,116983,205,5863.44,5863.44,0,1
6856,116984,205,5856.2,5856.2,0,1
6857,116985,205,5839.64,5841.78,0,0.92
6858,116986,205,5796.84,5805.33,0,0.12
6859,116988,205,5615.24,5530,0,0.08
6860,116989,205,5533.16,5501.7,0,0.4
6861,116990,205,5466.96,5471.33,0,0.24
6862,116990,205,5466.96,5462.2,1,0.6
6863,116991,205,5454.24,5454.24,1,1
6864,116992,205,5445.04,5445.04,1,1
6865,116993,205,5436.64,5436.64,1,1
6866,116994,205,5429.2,5429.2,1,1
6867,116995,205,5428.56,5428.56,1,1
6868,116996,205,5426.68,5426.68,1,1
6869,116997,205,5426.72,5444.75,0,0.32
6870,116997,205,5426.72,5417.31,1,0.64
6871,116998,205,5528.08,5527.18,0,0.68
6872,116999,205,5650.8,5660.65,0,0.68
6873,117000,205,5885.24,5904.13,0,0.64
6874,117001,206,5900.12,5903.95,0,0.8
6875,117002,206,5856.96,5851.63,0,0.32
6876,117168,101,5808.32,5750,0,0.08
6877,117169,101,5793.16,5733.5,0,0.08
6878,117179,104,5603.4,5573,0,0.08
6879,117180,106,5756.2,5757.09,0,0.92
6880,117181,108,5795.16,5787,0,0.48
6881,117181,106,5795.16,5805.25,0,0.32
6882,117182,108,5735.2,5725.84,0,0.76
6883,117189,111,5590.52,5519,0,0.04
6884,117190,111,5647.96,5583.6,0,0.2
6885,117191,113,5831.6,5895.85,0,0.52
6886,117192,113,5886.56,5930.22,0,0.36
6887,117193,126,5799.8,5778.87,0,0.6
6888,117194,126,5721.12,5721.12,0,1
6889,117195,126,5677.48,5677.48,0,1
6890,117196,126,5630.72,5630.72,0,1
6891,117197,126,5598.36,5598.36,0,1
6892,117198,126,5547.64,5547.64,0,1
6893,117199,126,5492.76,5492.76,0,1
6894,117200,126,5472.76,5472.76,0,1
6895,117201,126,5407.28,5410.8,0,0.8
6896,117201,126,5407.28,5393.2,1,0.2
6897,117202,126,5364.32,5364.32,1,1
6898,117203,126,5336.32,5336.32,1,1
6899,117204,126,5333.68,5333.68,1,1
6900,117205,126,5329.32,5329.32,1,1
6901,117206,126,5329.84,5329,1,0.92
6902,117209,141,5456.92,5453.67,0,0.24
6903,117210,141,5553.68,5553.68,0,1
6904,117211,141,5636.84,5627.26,0,0.76
6905,117212,151,5716.8,5725.57,0,0.28
6906,117213,151,5627.36,5622.86,0,0.28
6907,117214,151,5527.16,5514.18,0,0.68
6908,117215,151,5460.04,5460.04,0,1
6909,117216,151,5381.52,5383,0,0.92
6910,117216,151,5381.52,5364.5,1,0.08
6911,117217,151,5359.32,5359.32,1,1
6912,117218,151,5350.92,5350.92,1,1
6913,117219,151,5348.44,5348.44,1,1
6914,117220,151,5334.4,5336.44,1,0.36
6915,117221,151,5395.28,5456,0,0.04
6916,117222,151,5522.28,5508.75,0,0.16
6917,117223,151,5661.56,5661.56,0,1
6918,117224,151,5699,5694.69,0,0.64
6919,117227,151,5745.48,5722.67,0,0.12
6920,117228,151,5638.16,5626.33,0,0.84
6921,117229,151,5547.44,5547.44,0,1
6922,117230,151,5484.36,5507.2,0,0.2
6923,117234,151,5319.44,5240,0,0.04
6924,117235,151,5220.28,5219.75,1,0.96
6925,117236,151,5208.6,5199.92,0,0.48
6926,117236,151,5208.6,5216.62,1,0.52
6927,117237,151,5196.8,5195.83,0,0.48
6928,117237,151,5196.8,5197.69,1,0.52
6929,117238,151,5199.52,5199.52,1,1
6930,117239,151,5207.28,5207.17,1,0.92
6931,117240,151,5234.24,5234.24,1,1
6932,117241,151,5252.88,5252.88,1,1
6933,117242,151,5274.32,5274.32,1,1
6934,117243,151,5298.32,5298.32,1,1
6935,117244,151,5331.52,5293,0,0.12
6936,117244,151,5331.52,5324.08,1,0.52
6937,117245,151,5388.84,5393.75,0,0.32
6938,117245,151,5388.84,5375.86,1,0.28
6939,117246,151,5461.56,5461.56,0,1
6940,117247,151,5487.52,5487.52,0,1
6941,117248,151,5505.08,5505.08,0,1
6942,117249,151,5598.72,5598.72,0,1
6943,117250,151,5667.16,5667.16,0,1
6944,117251,151,5693.84,5693.84,0,1
6945,117252,151,5771.44,5771.44,0,1
6946,117253,151,5859.36,5858.91,0,0.88
6947,117254,151,5909.72,5893,0,0.04
6948,117254,205,5909.72,5933.75,0,0.32
6949,117255,205,5919.64,5917.65,0,0.92
6950,117256,205,5863.16,5874.77,0,0.52
6951,117257,205,5814.08,5818.11,0,0.36
6952,117258,205,5760.56,5780.38,0,0.32
6953,117259,205,5752.6,5742.43,0,0.56
6954,117260,205,5624.64,5612.5,0,0.56
6955,117260,205,5624.64,5564,1,0.04
6956,117261,205,5485.24,5495,0,0.04
6957,117261,205,5485.24,5482.22,1,0.92
6958,117262,205,5464.88,5464.88,1,1
6959,117263,205,5451.96,5454.83,0,0.24
6960,117263,205,5451.96,5451.05,1,0.76
6961,117264,205,5446.16,5451.5,0,0.08
6962,117264,205,5446.16,5445.7,1,0.92
6963,117265,205,5441.28,5441.28,1,1
6964,117266,205,5438.24,5438.24,1,1
6965,117267,205,5438.48,5476,0,0.04
6966,117267,205,5438.48,5436.92,1,0.96
6967,117268,205,5490.16,5494.65,0,0.92
6968,117268,205,5490.16,5438.5,1,0.08
6969,117269,205,5586.36,5586.36,0,1
6970,117270,205,5705.72,5730.75,0,0.32
6971,117271,205,5935.76,5961.06,0,0.72
6972,117272,206,5979.52,5976.17,0,0.92
6973,117272,205,5979.52,6018,0,0.08
6974,117273,206,5912.68,5957,0,0.04
6975,117275,207,5662.76,5687,0,0.12
6976,117449,104,5581.12,5672,0,0.12
6977,117450,104,5669.8,5671.21,0,0.96
6978,117451,104,5796.56,5823.5,0,0.08
6979,117451,106,5796.56,5803.67,0,0.12
6980,117452,108,5766.32,5746.94,0,0.68
6981,117452,106,5766.32,5798,0,0.08
6982,117453,108,5692.24,5692.24,0,1
6983,117457,109,5528.56,5534.41,0,0.68
6984,117458,109,5651.16,5658.69,0,0.64
6985,117459,109,5728.88,5775.17,0,0.24
6986,117459,113,5728.88,5758.88,0,0.32
6987,117460,113,5779.6,5825.83,0,0.24
6988,117461,113,5855.48,5928.86,0,0.28
6989,117462,113,6008.24,6023.13,0,0.92
6990,117463,113,5947.88,5963.71,0,0.28
6991,117464,126,5854,5777,0,0.04
6992,117465,126,5730,5711.53,0,0.6
6993,117466,126,5650.2,5650.2,0,1
6994,117467,126,5590.68,5590.68,0,1
6995,117468,126,5573.48,5573.48,0,1
6996,117469,126,5519.76,5519.76,0,1
6997,117470,126,5500.8,5500.8,0,1
6998,117471,126,5485.92,5485.92,0,1
6999,117472,126,5433.04,5446.77,0,0.52
7000,117472,126,5433.04,5418.17,1,0.48
7001,117473,126,5384.6,5384.6,1,1
7002,117474,126,5374.72,5374.72,1,1
7003,117475,126,5369.48,5369.48,1,1
7004,117476,126,5363.48,5363.48,1,1
7005,117477,126,5369,5357.47,1,0.6
7006,117480,141,5464.48,5460,0,0.2
7007,117481,141,5524.36,5517.13,0,0.64
7008,117482,141,5639.28,5636.8,0,0.8
7009,117483,141,5705.84,5687.8,0,0.4
7010,117483,151,5705.84,5717.87,0,0.6
7011,117484,151,5655.48,5693.22,0,0.36
7012,117486,151,5438.72,5434.87,0,0.92
7013,117487,151,5400.12,5402.61,0,0.72
7014,117487,151,5400.12,5393.71,1,0.28
7015,117488,151,5387,5387,1,1
7016,117489,151,5378.76,5378.76,1,1
7017,117490,151,5373.92,5371.07,1,0.56
7018,117492,151,5442.56,5447.82,0,0.88
7019,117493,151,5509.56,5509.56,0,1
7020,117494,151,5576.88,5576.88,0,1
7021,117495,151,5698.76,5698.76,0,1
7022,117496,151,5839.56,5839,0,0.88
7023,117497,151,5850.36,5871,0,0.12
7024,117498,151,5751.48,5743.86,0,0.84
7025,117499,151,5613.08,5613.08,0,1
7026,117500,151,5515.92,5542.63,0,0.32
7027,117505,151,5273.88,5264,0,0.04
7028,117505,151,5273.88,5249.5,0,0.08
7029,117505,151,5273.88,5270,0,0.04
7030,117505,151,5273.88,5245.88,1,0.32
7031,117506,151,5241.36,5241.36,1,1
7032,117507,151,5220.64,5218.64,0,0.88
7033,117507,151,5220.64,5235.33,1,0.12
7034,117508,151,5217.4,5209.33,0,0.12
7035,117508,151,5217.4,5218.24,1,0.84
7036,117509,151,5236.88,5211.6,1,0.2
7037,117511,151,5279.64,5245,1,0.08
7038,117512,151,5301.92,5268,1,0.4
7039,117513,151,5303.08,5300.52,1,0.92
7040,117514,151,5327.68,5363,0,0.04
7041,117514,151,5327.68,5334,0,0.04
7042,117514,151,5327.68,5330.78,1,0.72
7043,117515,151,5400.88,5389,0,0.08
7044,117516,151,5455.8,5484,0,0.04
7045,117517,151,5511.56,5517.19,0,0.84
7046,117518,151,5520.36,5520.36,0,1
7047,117519,151,5531.24,5531.24,0,1
7048,117520,151,5600.16,5600.16,0,1
7049,117521,151,5641.76,5641.76,0,1
7050,117522,151,5687.28,5687.28,0,1
7051,117523,151,5818.48,5818.48,0,1
7052,117524,151,5931.56,5931.56,0,1
7053,117525,151,5964.64,5964.92,0,0.48
7054,117526,205,5962.04,5963.55,0,0.8
7055,117527,205,5911.56,5921,0,0.76
7056,117528,205,5853.4,5853.4,0,1
7057,117529,205,5780.36,5780.36,0,1
7058,117530,205,5688.08,5688.08,0,1
7059,117531,205,5542.44,5542.44,0,1
7060,117532,205,5487.28,5489.11,0,0.72
7061,117532,205,5487.28,5482.57,1,0.28
7062,117533,205,5477.88,5478.93,0,0.6
7063,117533,205,5477.88,5476.3,1,0.4
7064,117534,205,5477.8,5477.8,0,1
7065,117535,205,5472.76,5478.54,0,0.52
7066,117535,205,5472.76,5466.5,1,0.48
7067,117536,205,5464.36,5464.36,1,1
7068,117537,205,5461.2,5461.2,1,1
7069,117538,205,5502.4,5508.5,0,0.08
7070,117538,205,5502.4,5489,0,0.28
7071,117538,205,5502.4,5494.7,1,0.4
7072,117539,205,5526.68,5532.86,0,0.28
7073,117540,205,5621.32,5616.83,0,0.24
7074,117541,205,5814.84,5817.28,0,0.72
7075,117542,205,5970.76,5969.42,0,0.96
7076,117543,207,5999.12,6034,0,0.04
7077,117543,206,5999.12,5991.17,0,0.48
7078,117543,205,5999.12,6004.17,0,0.48
7079,117544,207,5970.8,5974,0,0.72
7080,117545,207,5865.36,5871.43,0,0.28
7081,117546,207,5760.72,5774,0,0.72
7082,117720,104,5713.76,5725.09,0,0.44
7083,117721,104,5742.52,5742.52,0,1
7084,117722,104,5833.24,5833.08,0,0.96
7085,117723,104,5822.88,5866,0,0.08
7086,117723,108,5822.88,5706,0,0.04
7087,117724,108,5675.44,5672.36,0,0.56
7088,117728,109,5576.08,5576,0,0.04
7089,117729,109,5722.92,5688.33,0,0.36
7090,117730,109,5936.4,5910.81,0,0.64
7091,117730,113,5936.4,5931.2,0,0.2
7092,117731,113,5989.92,5996.78,0,0.72
7093,117732,113,6067.76,6067.76,0,1
7094,117733,113,6094.96,6094.96,0,1
7095,117734,113,6031.12,6059.4,0,0.2
7096,117734,126,6031.12,6030.43,0,0.56
7097,117735,126,5908.12,5935.33,0,0.48
7098,117736,126,5822.6,5792.6,0,0.2
7099,117737,126,5670.08,5667.94,0,0.64
7100,117738,126,5571.56,5567.1,0,0.84
7101,117739,126,5549.76,5549.76,0,1
7102,117740,126,5526.56,5526.56,0,1
7103,117741,126,5495.12,5495.12,0,1
7104,117742,126,5485.64,5485.64,0,1
7105,117743,126,5451.68,5467.71,0,0.28
7106,117743,126,5451.68,5445.44,1,0.72
7107,117744,126,5420.72,5420.72,1,1
7108,117745,126,5408.64,5410.17,0,0.48
7109,117745,126,5408.64,5407.23,1,0.52
7110,117746,126,5397.28,5405.5,0,0.24
7111,117746,126,5397.28,5394.68,1,0.76
7112,117747,126,5384.44,5381.05,1,0.88
7113,117748,126,5475.76,5391.33,1,0.12
7114,117753,141,5739.16,5719.5,0,0.08
7115,117753,151,5739.16,5763,0,0.32
7116,117754,141,5714.44,5716,0,0.04
7117,117754,151,5714.44,5714.38,0,0.96
